Age,Gender,Homeincome,Hometype,CarOwn,Driver,Workdays,Worktype,Student,NumHH,KidinHH,ComMode,ComTime
"[10,15)",2,3,1,1,2,4,1,1,4,2,Public Transportation,Peak
"[40,45)",2,3,1,1,1,4,4,4,5,2,None(did not travel),None(did not travel)
"[45,50)",2,4,1,1,1,3,7,4,4,2,Car,Non-Peak
"[15,20)",2,2,3,2,2,4,1,1,4,2,Public Transportation,Peak
"[50,55)",1,2,4,1,1,3,9,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,1,4,1,2,4,1,1,6,2,Walking,Peak
"[60,65)",2,1,4,2,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[85,90]",2,1,4,2,2,4,4,4,1,2,None(did not travel),None(did not travel)
"[10,15)",1,4,1,1,2,4,1,1,3,2,Walking,Peak
"[5,10)",1,2,3,1,2,4,1,1,5,1,Walking,Peak
"[15,20)",1,2,1,1,2,4,1,1,4,2,Public Transportation,Peak
"[30,35)",2,4,4,1,1,1,8,4,3,1,Public Transportation,Peak
"[55,60)",1,3,3,1,2,3,9,4,4,2,Public Transportation,Peak
"[15,20)",1,1,2,2,2,4,1,1,4,2,Walking,Peak
"[35,40)",2,3,1,1,1,4,2,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,2,4,1,2,4,3,1,5,2,Public Transportation,Peak
"[30,35)",1,2,1,2,1,1,9,4,3,2,Public Transportation,Non-Peak
"[15,20)",1,4,1,1,2,4,1,1,4,2,Public Transportation,Peak
"[65,70)",2,1,3,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[75,80)",1,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[25,30)",1,2,1,1,1,1,6,4,1,2,Car,Peak
"[35,40)",1,2,1,1,1,1,9,4,4,2,Car,Peak
"[70,75)",2,2,3,2,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[45,50)",2,2,1,2,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[5,10)",2,4,1,1,2,4,1,2,5,1,Walking,Peak
"[45,50)",1,3,4,1,1,2,6,4,3,2,Walking,Non-Peak
"[45,50)",1,4,2,1,1,1,4,4,5,2,Car,Peak
"[35,40)",2,3,3,1,1,4,2,4,3,2,None(did not travel),None(did not travel)
"[60,65)",2,2,4,1,1,4,4,4,2,2,None(did not travel),None(did not travel)
"[50,55)",1,3,1,1,1,1,8,4,4,2,Car,Peak
"[15,20)",1,3,1,1,2,4,1,1,5,2,Walking,Peak
"[10,15)",2,3,1,1,2,4,1,1,4,2,Walking,Peak
"[10,15)",1,3,1,1,2,4,1,1,4,2,Walking,Peak
"[20,25)",1,3,4,1,1,1,8,4,3,2,Public Transportation,Peak
"[40,45)",2,2,1,1,1,1,6,4,2,2,Public Transportation,Peak
"[10,15)",1,3,1,1,2,4,3,1,4,2,Car,Non-Peak
"[30,35)",2,2,2,2,1,1,9,4,2,2,Public Transportation,Peak
"[40,45)",2,3,1,1,2,4,4,4,4,2,None(did not travel),None(did not travel)
"[40,45)",2,3,4,1,2,2,7,4,4,2,Car,Non-Peak
"[10,15)",2,2,1,1,2,4,1,1,4,2,Walking,Peak
"[10,15)",2,3,4,1,2,4,1,1,4,2,Public Transportation,Peak
"[10,15)",1,5,2,1,2,4,1,1,4,2,Walking,Peak
"[35,40)",1,2,4,1,1,3,5,4,3,2,Car,Peak
"[45,50)",2,2,3,1,2,3,8,4,5,2,Car,Peak
"[15,20)",1,3,1,1,2,4,1,1,4,2,Car,Peak
"[10,15)",1,2,1,1,2,4,1,1,4,2,Walking,Peak
"[40,45)",1,3,1,1,1,1,8,4,4,2,Car,Peak
"[35,40)",2,5,3,1,1,1,3,4,4,2,None(did not travel),None(did not travel)
"[45,50)",2,2,2,1,1,2,5,4,2,2,Walking,Non-Peak
"[35,40)",2,2,4,1,1,3,3,4,6,2,Car,Peak
"[5,10)",2,2,1,1,2,4,1,1,4,1,Walking,Peak
"[50,55)",2,2,4,1,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[40,45)",1,2,3,2,1,3,5,4,4,2,Walking,Non-Peak
"[5,10)",2,2,1,1,2,4,1,1,4,2,Walking,Peak
"[40,45)",1,4,1,1,1,2,4,4,5,2,Car,Non-Peak
"[55,60)",2,2,3,1,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[15,20)",1,3,2,1,2,4,3,1,4,2,Walking,Peak
"[25,30)",2,3,5,1,1,1,8,4,4,2,Walking,Peak
"[50,55)",2,3,4,1,1,1,2,4,5,2,Car,Peak
"[20,25)",1,2,3,1,1,1,8,4,3,2,Public Transportation,Peak
"[30,35)",2,4,3,1,1,1,6,4,4,2,Public Transportation,Peak
"[40,45)",2,2,1,1,1,1,6,4,4,2,Car,Other
"[15,20)",2,2,2,2,2,4,1,1,4,2,Public Transportation,Peak
"[25,30)",2,2,1,1,1,1,6,4,2,2,Car,Peak
"[25,30)",1,3,2,1,1,2,6,4,3,2,Public Transportation,Peak
"[40,45)",1,2,4,2,1,2,2,4,3,2,Walking,Peak
"[40,45)",1,2,1,1,1,1,6,4,3,2,Car,Peak
"[30,35)",1,2,3,2,1,1,8,4,1,2,Public Transportation,Peak
"[45,50)",2,4,1,1,1,4,4,4,4,2,None(did not travel),None(did not travel)
"[25,30)",1,3,1,1,1,4,1,3,3,2,Public Transportation,Peak
"[10,15)",2,1,3,1,2,4,1,1,4,2,Walking,Peak
"[30,35)",2,2,1,2,1,1,4,4,2,2,None(did not travel),None(did not travel)
"[15,20)",1,3,1,1,2,4,1,1,3,2,Walking,Peak
"[40,45)",2,2,3,1,2,3,4,4,4,2,Walking,Non-Peak
"[30,35)",1,3,4,1,1,2,6,4,2,2,Car,Non-Peak
"[25,30)",2,5,1,1,1,1,8,4,4,2,Public Transportation,Peak
"[55,60)",1,3,1,1,1,2,7,4,1,2,Car,Non-Peak
"[35,40)",2,2,1,1,1,3,4,4,2,2,Walking,Peak
"[40,45)",1,2,3,2,1,1,5,4,4,1,Public Transportation,Peak
"[10,15)",1,3,1,1,2,4,1,1,4,2,Walking,Peak
"[35,40)",1,5,2,2,1,1,8,4,2,2,Public Transportation,Non-Peak
"[15,20)",1,3,1,1,2,4,1,1,4,2,Car,Peak
"[55,60)",2,2,4,2,2,2,7,4,1,2,Walking,Non-Peak
"[50,55)",1,4,1,1,1,2,6,4,3,2,Car,Peak
"[50,55)",2,2,1,1,1,2,7,4,3,2,Car,Peak
"[55,60)",1,3,4,1,1,1,9,4,2,2,Public Transportation,Peak
"[25,30)",1,3,4,1,1,1,8,4,4,2,Car,Peak
"[70,75)",1,3,1,1,2,4,4,4,3,2,Bike/Bicycle,Non-Peak
"[45,50)",2,4,4,2,1,1,6,4,2,2,Walking,Non-Peak
"[50,55)",1,4,1,1,1,2,2,4,4,2,Car,Peak
"[40,45)",2,4,2,1,1,1,4,4,3,2,Bike/Bicycle,Peak
"[65,70)",2,3,1,1,1,4,2,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,2,1,1,2,4,1,1,4,2,Walking,Peak
"[40,45)",2,2,2,1,2,4,2,4,3,2,None(did not travel),None(did not travel)
"[40,45)",1,4,1,1,1,1,6,4,4,2,Car,Peak
"[55,60)",1,4,4,1,1,1,8,4,4,2,Car,Peak
"[50,55)",2,2,4,2,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[20,25)",1,3,3,2,2,3,2,4,3,2,Public Transportation,Peak
"[15,20)",1,4,2,1,2,4,1,1,4,2,Car,Peak
"[30,35)",1,3,1,1,1,1,6,4,3,1,Public Transportation,Peak
"[65,70)",2,2,2,1,2,2,2,4,2,2,Walking,Other
"[40,45)",2,4,5,1,1,1,4,4,4,2,Car,Non-Peak
"[65,70)",2,2,1,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,3,1,1,2,4,3,1,4,2,Walking,Peak
"[10,15)",1,2,2,2,2,4,1,1,4,2,Walking,Peak
"[40,45)",1,2,1,1,1,3,6,4,5,2,Car,Peak
"[40,45)",1,2,1,1,1,2,4,4,4,2,Car,Peak
"[45,50)",2,4,1,1,1,1,3,4,3,2,Car,Peak
"[40,45)",2,3,4,1,2,2,6,4,5,2,Walking,Non-Peak
"[40,45)",2,2,1,1,1,4,2,4,5,2,None(did not travel),None(did not travel)
"[45,50)",2,3,4,1,1,2,5,4,5,2,Car,Peak
"[30,35)",1,2,1,1,1,2,6,4,2,2,Car,Peak
"[45,50)",2,4,1,1,1,2,6,4,4,2,Car,Peak
"[75,80)",2,4,1,1,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[25,30)",2,4,1,1,1,1,6,4,3,2,Public Transportation,Peak
"[15,20)",1,2,4,1,2,4,1,1,4,2,Walking,Peak
"[30,35)",1,2,1,2,1,3,4,4,4,1,Public Transportation,Non-Peak
"[50,55)",1,3,1,1,1,1,8,4,3,2,Car,Peak
"[5,10)",1,3,1,1,2,4,1,1,4,1,Walking,Peak
"[35,40)",1,2,1,1,1,1,6,4,3,2,Car,Peak
"[30,35)",1,3,1,1,1,1,8,4,4,2,Walking,Peak
"[65,70)",2,1,1,2,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[15,20)",1,4,1,1,2,4,1,1,5,2,Public Transportation,Peak
"[70,75)",2,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,4,1,1,2,4,1,1,4,2,Walking,Peak
"[15,20)",2,4,3,1,2,4,3,1,4,2,Walking,Peak
"[20,25)",1,1,4,2,2,4,3,3,2,2,Walking,Non-Peak
"[45,50)",1,2,2,1,1,2,6,4,4,2,None(did not travel),None(did not travel)
"[55,60)",1,2,4,1,1,2,7,4,2,2,Car,Peak
"[15,20)",2,4,1,1,2,4,1,1,3,2,Car,Peak
"[45,50)",1,3,1,1,1,2,7,4,4,2,Car,Peak
"[25,30)",2,2,1,1,1,3,5,4,4,1,Car,Non-Peak
"[15,20)",1,4,1,1,2,4,3,1,4,2,Public Transportation,Peak
"[50,55)",2,3,1,1,1,4,2,4,4,2,None(did not travel),None(did not travel)
"[45,50)",1,2,2,2,1,2,2,4,3,2,Public Transportation,Peak
"[10,15)",1,4,3,1,2,4,3,1,4,2,Walking,Peak
"[25,30)",1,2,2,1,2,1,6,4,2,2,Public Transportation,Peak
"[30,35)",2,3,1,1,2,4,4,4,4,2,None(did not travel),None(did not travel)
"[40,45)",1,3,1,1,1,2,8,4,5,2,Car,Other
"[50,55)",2,4,1,1,1,1,8,4,3,2,Public Transportation,Peak
"[35,40)",1,5,1,1,1,1,6,4,3,1,Taxi,Peak
"[40,45)",1,3,3,1,1,2,8,4,2,2,Car,Peak
"[45,50)",1,2,2,1,1,3,5,4,5,2,Car,Non-Peak
"[10,15)",1,2,3,1,2,4,1,1,3,2,Bike/Bicycle,Peak
"[45,50)",1,3,1,1,1,1,8,4,3,2,Car,Peak
"[65,70)",2,2,3,2,2,3,2,4,2,2,Car,Peak
"[10,15)",2,2,4,1,2,4,1,1,4,2,Walking,Peak
"[10,15)",1,3,1,1,2,4,1,1,4,2,Walking,Peak
"[80,85)",2,1,4,2,2,4,4,4,1,2,None(did not travel),None(did not travel)
"[50,55)",1,4,1,1,1,2,2,4,5,2,Car,Peak
"[50,55)",2,4,1,1,1,4,2,4,4,2,None(did not travel),None(did not travel)
"[75,80)",2,2,4,2,2,3,7,4,1,2,None(did not travel),None(did not travel)
"[45,50)",2,3,1,1,1,2,6,4,3,2,Walking,Non-Peak
"[50,55)",1,3,1,1,1,2,6,4,4,2,Car,Peak
"[15,20)",2,3,1,2,2,4,1,1,4,2,Walking,Peak
"[15,20)",1,2,1,1,2,4,1,1,3,2,Walking,Peak
"[45,50)",1,4,4,1,1,1,8,4,3,2,Car,Peak
"[60,65)",1,3,1,1,1,1,8,4,2,2,Car,Peak
"[30,35)",2,4,4,1,1,1,8,4,4,2,Public Transportation,Peak
"[5,10)",2,3,4,1,2,4,3,1,4,2,Walking,Peak
"[40,45)",1,2,1,1,1,1,6,4,3,2,Car,Peak
"[40,45)",1,4,1,1,1,1,8,4,4,1,Car,Non-Peak
"[30,35)",2,2,3,1,1,2,4,4,4,2,Public Transportation,Non-Peak
"[30,35)",2,4,3,1,1,2,4,4,4,2,Public Transportation,Non-Peak
"[45,50)",1,2,4,1,1,1,5,4,4,2,Car,Non-Peak
"[40,45)",1,3,4,1,1,3,2,4,3,2,Walking,Other
"[35,40)",2,4,1,1,1,4,2,4,5,1,None(did not travel),None(did not travel)
"[10,15)",2,4,1,1,2,4,1,1,4,2,Walking,Peak
"[50,55)",2,3,2,1,1,1,7,4,4,2,Car,Peak
"[25,30)",2,2,3,2,2,1,8,4,1,2,Walking,Peak
"[35,40)",1,3,1,1,1,1,6,4,4,1,Car,Peak
"[5,10)",2,3,1,1,2,4,3,1,4,2,Walking,Peak
"[50,55)",1,3,3,1,1,3,8,4,3,2,None(did not travel),None(did not travel)
"[45,50)",1,2,4,1,1,2,6,4,2,2,Car,Non-Peak
"[65,70)",2,1,4,2,2,3,9,4,1,2,Public Transportation,Peak
"[60,65)",1,2,4,2,1,2,6,4,2,2,Walking,Non-Peak
"[20,25)",1,2,1,1,2,1,6,4,3,2,Public Transportation,Peak
"[25,30)",2,4,4,1,2,1,8,4,4,2,None(did not travel),None(did not travel)
"[55,60)",2,2,4,1,2,4,2,4,3,2,None(did not travel),None(did not travel)
"[25,30)",1,2,1,2,1,1,6,4,1,2,Public Transportation,Non-Peak
"[50,55)",2,1,4,1,1,4,2,4,3,2,None(did not travel),None(did not travel)
"[30,35)",1,4,4,1,1,1,8,4,3,2,Car,Peak
"[60,65)",2,1,1,1,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[15,20)",1,3,4,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[20,25)",2,3,4,1,2,1,8,4,4,2,Public Transportation,Peak
"[10,15)",1,2,1,1,2,4,1,1,4,2,Walking,Peak
"[30,35)",1,1,3,1,1,3,6,4,1,2,Public Transportation,Peak
"[5,10)",1,4,4,1,2,4,3,1,4,1,Car,Peak
"[35,40)",1,3,2,1,1,1,5,4,1,2,Car,Peak
"[75,80)",2,2,2,1,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[30,35)",2,4,3,1,1,2,7,4,3,1,Public Transportation,Peak
"[10,15)",2,4,1,1,2,4,3,1,3,2,Walking,Peak
"[55,60)",2,2,1,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[20,25)",2,1,2,2,2,4,1,3,1,2,Walking,Non-Peak
"[25,30)",1,3,6,1,1,2,9,4,3,2,Public Transportation,Peak
"[25,30)",1,2,1,2,1,2,4,4,2,2,Public Transportation,Non-Peak
"[35,40)",2,3,1,1,1,4,4,4,4,1,None(did not travel),None(did not travel)
"[5,10)",2,3,4,2,2,4,3,1,3,2,Walking,Peak
"[40,45)",1,2,3,1,1,1,4,4,4,2,Walking,Peak
"[10,15)",1,4,1,1,2,4,3,1,5,2,Walking,Peak
"[20,25)",2,3,1,1,1,4,3,3,4,2,Public Transportation,Other
"[5,10)",2,4,1,1,2,4,1,1,4,1,Walking,Peak
"[5,10)",1,4,1,1,2,4,2,4,3,2,Car,Non-Peak
"[65,70)",1,2,1,1,1,4,4,4,3,2,None(did not travel),None(did not travel)
"[10,15)",1,2,2,2,2,4,3,1,4,2,Walking,Peak
"[85,90]",1,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[20,25)",2,2,3,1,2,2,5,4,4,2,Public Transportation,Peak
"[40,45)",2,2,2,1,1,2,6,4,2,2,Car,Peak
"[35,40)",2,2,1,1,1,4,4,4,3,2,None(did not travel),None(did not travel)
"[20,25)",2,3,3,1,2,4,3,3,4,2,Public Transportation,Non-Peak
"[65,70)",2,1,4,2,2,1,2,4,1,2,Public Transportation,Peak
"[15,20)",1,2,4,1,2,4,1,1,4,2,Walking,Peak
"[55,60)",1,2,3,1,1,3,9,4,3,2,None(did not travel),None(did not travel)
"[35,40)",2,1,3,2,2,1,4,4,3,2,Walking,Other
"[55,60)",1,2,1,1,1,1,8,4,3,2,Public Transportation,Peak
"[30,35)",1,2,1,2,1,1,5,4,4,1,Public Transportation,Peak
"[55,60)",1,1,3,2,1,1,6,4,1,2,Walking,Non-Peak
"[50,55)",1,2,4,1,1,3,7,4,5,2,None(did not travel),None(did not travel)
"[45,50)",2,4,2,1,1,3,3,4,3,2,Car,Non-Peak
"[20,25)",2,2,1,1,2,2,4,4,5,2,Public Transportation,Other
"[40,45)",1,3,2,1,1,1,3,4,4,2,Car,Non-Peak
"[40,45)",2,4,2,1,1,1,8,4,3,1,Car,Peak
"[5,10)",2,3,2,2,2,4,1,1,6,1,Walking,Peak
"[30,35)",1,4,1,1,1,1,5,4,2,2,Car,Non-Peak
"[70,75)",2,3,1,1,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[25,30)",1,4,3,2,1,3,4,4,4,2,None(did not travel),None(did not travel)
"[50,55)",2,4,4,1,1,1,4,4,4,2,Walking,Other
"[60,65)",2,4,1,1,1,2,6,4,4,2,Car,Non-Peak
"[20,25)",1,4,2,1,2,4,1,3,4,2,Walking,Peak
"[25,30)",2,4,2,1,2,2,6,4,4,2,Public Transportation,Peak
"[45,50)",2,2,4,1,1,1,6,4,2,2,Car,Peak
"[70,75)",2,1,4,2,2,2,2,4,1,2,Walking,Peak
"[5,10)",1,3,1,1,2,4,3,1,3,2,Walking,Peak
"[50,55)",1,2,1,1,1,3,8,4,2,2,Car,Non-Peak
"[80,85)",2,1,4,2,1,4,2,4,2,2,None(did not travel),None(did not travel)
"[15,20)",2,3,2,1,1,4,1,3,5,2,None(did not travel),None(did not travel)
"[75,80)",2,2,1,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[20,25)",2,5,1,1,1,4,1,3,4,2,Car,Non-Peak
"[55,60)",1,3,1,1,1,1,4,4,2,2,Car,Peak
"[40,45)",1,4,1,1,1,3,3,4,4,1,Car,Peak
"[75,80)",2,2,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,3,1,1,2,4,3,1,4,2,Walking,Peak
"[35,40)",1,1,3,1,1,1,9,4,4,2,Car,Peak
"[55,60)",2,2,1,1,2,4,2,4,2,2,None(did not travel),None(did not travel)
"[35,40)",1,2,1,1,1,1,8,4,3,1,Car,Peak
"[15,20)",1,2,1,1,2,4,1,1,3,2,Walking,Peak
"[30,35)",2,2,1,1,1,4,9,4,3,1,Car,Peak
"[45,50)",1,4,1,1,1,2,4,4,5,2,Car,Peak
"[55,60)",2,2,2,2,2,2,6,4,1,2,None(did not travel),None(did not travel)
"[60,65)",2,2,1,2,2,2,7,4,1,2,Public Transportation,Non-Peak
"[40,45)",1,3,1,1,1,2,5,4,4,2,Car,Peak
"[55,60)",1,3,1,1,1,1,2,4,3,2,Public Transportation,Peak
"[70,75)",1,1,1,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[65,70)",1,2,1,1,1,2,9,4,4,2,Public Transportation,Peak
"[40,45)",1,2,1,1,1,2,5,4,4,2,Car,Peak
"[50,55)",2,1,1,2,1,4,2,4,1,2,None(did not travel),None(did not travel)
"[55,60)",2,2,4,1,1,4,4,4,2,2,None(did not travel),None(did not travel)
"[30,35)",2,1,2,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[75,80)",1,1,4,2,2,3,9,4,2,2,None(did not travel),None(did not travel)
"[55,60)",1,4,3,1,1,2,7,4,4,2,Car,Peak
"[35,40)",1,2,1,1,1,1,8,4,4,1,Public Transportation,Peak
"[65,70)",1,2,2,2,2,2,2,4,2,2,Walking,Non-Peak
"[5,10)",1,3,1,1,2,4,1,1,5,2,Walking,Peak
"[45,50)",2,3,3,1,1,4,2,4,3,2,None(did not travel),None(did not travel)
"[45,50)",2,3,1,2,2,4,4,4,4,2,None(did not travel),None(did not travel)
"[60,65)",1,3,4,2,1,3,8,4,3,2,Public Transportation,Peak
"[65,70)",2,1,4,1,2,3,7,4,2,2,None(did not travel),None(did not travel)
"[15,20)",1,3,1,1,2,4,3,1,4,2,Public Transportation,Peak
"[60,65)",2,1,6,2,1,4,2,4,1,2,None(did not travel),None(did not travel)
"[40,45)",1,3,3,1,1,2,9,4,3,2,Walking,Peak
"[55,60)",2,2,1,1,1,4,4,4,1,2,None(did not travel),None(did not travel)
"[20,25)",2,2,2,1,1,4,1,3,4,2,Public Transportation,Non-Peak
"[40,45)",1,2,4,1,2,1,8,4,5,1,Car,Peak
"[55,60)",1,2,1,1,1,2,2,4,3,2,Car,Peak
"[35,40)",2,2,2,2,2,1,6,4,3,2,Taxi,Peak
"[35,40)",1,4,1,1,1,1,2,4,4,1,None(did not travel),None(did not travel)
"[45,50)",1,2,1,2,1,3,2,4,4,2,Car,Peak
"[20,25)",1,2,1,1,2,4,2,4,3,2,None(did not travel),None(did not travel)
"[45,50)",1,5,1,1,1,1,3,4,4,2,Public Transportation,Peak
"[10,15)",2,2,1,1,2,4,1,1,5,1,Walking,Peak
"[75,80)",2,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[15,20)",1,4,1,1,2,4,1,3,4,2,None(did not travel),None(did not travel)
"[15,20)",2,2,2,2,2,4,1,1,4,2,Walking,Peak
"[50,55)",2,2,4,1,1,2,6,4,1,2,Car,Peak
"[50,55)",2,2,1,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[10,15)",2,4,3,1,2,4,3,1,5,2,Walking,Peak
"[50,55)",2,4,1,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[30,35)",2,4,2,1,1,2,3,4,3,2,None(did not travel),None(did not travel)
"[20,25)",2,3,1,1,2,4,1,3,4,2,Public Transportation,Peak
"[70,75)",2,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[50,55)",2,4,1,1,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[60,65)",1,2,1,1,1,1,2,4,2,2,Car,Peak
"[25,30)",2,4,1,1,1,1,8,4,2,2,Car,Peak
"[5,10)",1,2,1,2,2,4,3,1,3,2,Walking,Peak
"[30,35)",2,3,2,1,2,1,8,4,2,2,None(did not travel),None(did not travel)
"[10,15)",2,3,1,1,2,4,3,1,4,2,Walking,Peak
"[55,60)",2,2,1,2,2,1,2,4,1,2,Public Transportation,Peak
"[15,20)",1,3,1,1,2,4,1,1,4,2,Walking,Peak
"[35,40)",1,2,1,2,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[50,55)",2,2,1,1,2,2,4,4,3,2,Walking,Non-Peak
"[45,50)",2,3,1,1,1,1,9,4,4,2,Walking,Non-Peak
"[55,60)",1,3,4,1,1,2,7,4,3,2,Walking,Non-Peak
"[35,40)",1,5,1,1,1,1,7,4,4,2,Car,Peak
"[35,40)",2,3,2,1,2,4,2,4,3,2,None(did not travel),None(did not travel)
"[30,35)",1,2,1,2,2,2,9,4,3,2,Taxi,Peak
"[65,70)",2,1,1,2,2,4,2,4,1,2,None(did not travel),None(did not travel)
"[55,60)",2,3,2,1,1,1,2,4,4,2,Public Transportation,Non-Peak
"[35,40)",2,2,3,1,2,4,2,4,4,1,None(did not travel),None(did not travel)
"[25,30)",1,1,1,2,1,4,1,3,1,2,Public Transportation,Non-Peak
"[40,45)",1,3,3,1,1,1,3,4,4,2,Public Transportation,Peak
"[40,45)",1,2,4,1,1,2,7,4,1,2,Car,Peak
"[25,30)",1,3,1,1,1,4,3,3,4,2,Public Transportation,Non-Peak
"[45,50)",2,1,1,1,1,4,2,4,3,2,None(did not travel),None(did not travel)
"[50,55)",2,3,4,1,2,2,7,4,4,2,Public Transportation,Non-Peak
"[35,40)",2,2,1,1,1,4,2,4,4,2,None(did not travel),None(did not travel)
"[30,35)",2,2,2,1,1,1,8,4,1,2,Car,Peak
"[55,60)",1,2,1,1,1,1,7,4,1,2,Walking,Other
"[75,80)",1,1,4,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[40,45)",1,3,4,1,1,1,8,4,1,2,Car,Non-Peak
"[35,40)",1,4,1,1,1,1,8,4,4,2,Car,Peak
"[50,55)",1,4,1,1,1,1,3,4,3,2,Car,Non-Peak
"[30,35)",1,3,3,2,2,2,8,4,4,2,Public Transportation,Peak
"[45,50)",1,3,1,1,1,1,6,4,3,2,Car,Peak
"[85,90]",2,1,3,2,2,4,4,4,2,2,None(did not travel),None(did not travel)
"[80,85)",2,1,2,2,2,4,4,4,1,2,None(did not travel),None(did not travel)
"[20,25)",1,3,4,2,2,1,9,4,4,2,Walking,Peak
"[20,25)",2,3,4,1,2,1,8,4,3,2,Public Transportation,Peak
"[40,45)",2,4,1,1,1,4,2,4,4,2,None(did not travel),None(did not travel)
"[35,40)",1,2,1,1,1,3,9,4,5,1,None(did not travel),None(did not travel)
"[40,45)",1,4,1,1,1,1,8,4,2,2,Car,Peak
"[40,45)",1,4,2,1,1,1,3,4,4,2,Car,Non-Peak
"[60,65)",1,2,1,1,1,1,8,4,2,2,Public Transportation,Peak
"[45,50)",1,4,3,1,1,2,9,4,4,2,None(did not travel),None(did not travel)
"[35,40)",2,2,2,1,1,4,2,4,4,1,None(did not travel),None(did not travel)
"[45,50)",2,1,2,1,2,2,5,4,2,2,Public Transportation,Peak
"[65,70)",2,2,4,2,2,2,2,4,1,2,Public Transportation,Peak
"[70,75)",2,3,1,1,2,4,2,4,3,2,None(did not travel),None(did not travel)
"[40,45)",2,3,1,2,2,2,6,4,4,2,Walking,Non-Peak
"[40,45)",1,2,1,1,1,1,6,4,2,2,Car,Peak
"[65,70)",1,2,1,1,1,3,9,4,4,2,None(did not travel),None(did not travel)
"[15,20)",1,4,1,1,2,4,3,1,4,2,Walking,Peak
"[70,75)",1,2,1,1,2,4,4,4,3,2,None(did not travel),None(did not travel)
"[45,50)",1,2,1,1,1,3,9,4,4,2,Car,Peak
"[55,60)",2,4,2,1,1,4,2,4,2,2,None(did not travel),None(did not travel)
"[45,50)",2,3,1,1,1,4,2,4,2,2,None(did not travel),None(did not travel)
"[45,50)",2,3,3,1,2,1,3,4,4,2,Public Transportation,Peak
"[80,85)",1,2,4,2,2,1,2,4,2,2,Public Transportation,Peak
"[50,55)",2,4,2,1,2,1,6,4,5,2,Public Transportation,Non-Peak
"[40,45)",1,4,1,1,1,1,7,4,4,2,Car,Peak
"[40,45)",2,2,1,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[40,45)",2,3,1,1,2,4,2,4,4,2,None(did not travel),None(did not travel)
"[5,10)",2,3,1,1,2,4,1,1,4,2,Walking,Non-Peak
"[25,30)",1,4,1,1,1,1,8,4,4,2,Car,Peak
"[20,25)",2,1,1,1,2,4,1,3,3,2,Public Transportation,Non-Peak
"[60,65)",1,2,4,1,2,3,9,4,2,2,Bike/Bicycle,Peak
"[15,20)",1,2,4,1,2,4,3,1,3,2,Public Transportation,Peak
"[10,15)",1,3,1,1,2,4,1,1,4,2,Walking,Peak
"[50,55)",1,2,4,1,1,3,7,4,3,2,Car,Peak
"[25,30)",2,2,1,1,1,3,4,4,4,2,Walking,Non-Peak
"[40,45)",1,5,6,1,1,1,6,4,6,1,Car,Peak
"[35,40)",1,2,1,2,1,2,4,4,4,2,Public Transportation,Non-Peak
"[10,15)",2,3,3,2,2,4,1,1,3,2,Walking,Peak
"[30,35)",1,3,3,2,1,1,6,4,1,2,Walking,Peak
"[15,20)",1,3,3,2,2,4,3,1,4,2,Walking,Peak
"[5,10)",2,2,3,1,2,4,1,1,4,1,Walking,Peak
"[35,40)",1,3,1,1,1,1,8,4,4,2,Car,Peak
"[30,35)",1,2,1,1,1,1,6,4,3,1,Car,Peak
"[30,35)",1,3,1,1,1,3,9,4,4,1,Public Transportation,Non-Peak
"[45,50)",2,2,4,1,1,3,5,4,4,2,Car,Non-Peak
